,ID,N_VICTIMAS,LUGAR_DEL_HECHO,TIPO_DE_CALLE,COMUNA,LONGITUD,LATITUD,VICTIMA,ACUSADO,FECHA_Y_HORA,FATAL
14046,15353,1,"HERNANDEZ, JOSE y 3 DE FEBRERO",CALLE,13,-58.448815207422,-34.563078056288,MOTO,AUTO,,False
14047,15354,1,SD,AVENIDA,SD,-58.4582305761475,-34.604336207222005,MOTO,AUTO,2020-07-15 11:05:00,False
14048,15355,1,"ACOSTA, MARIANO AV. y PRIMERA JUNTA",AVENIDA,9,-58.467645944873,-34.645594358156,MOTO,AUTO,,False
14049,15356,1,"RAMOS MEJIA, JOSE MARIA, DR. AV. y DEL LIBERTADOR AV.",AVENIDA,1,-58.375335179965,-34.592764629935,MOTO,MOTO,,False
14050,15357,1,OLIVERA AV. y TANDIL,AVENIDA,9,-58.484193581218,-34.6467373731,AUTO,TRANSPORTE_PUBLICO,,False
14051,15358,1,PORTELA 300,CALLE,7,-58.47156690033,-34.635546109772,MOTO,PEATON,,False
14052,15359,1,"GARZON, EUGENIO, GRAL. AV. y LARRAYA",AVENIDA,9,-58.49344309091,-34.65788529346,AUTO,PEATON,,False
14053,15360,1,"OBLIGADO RAFAEL, AV.COSTANERA y SALGUERO, JERONIMO",AVENIDA,14,-58.400129923552,-34.569348908782,MOTO,CAMION,,False
14054,15361,1,CORDOBA AV. y AGUERO,AVENIDA,2,-58.410296752593,-34.598092145443,PEATON,AUTO,,False
14055,15362,1,FOREST AV. y DE LOS INCAS AV.,AVENIDA,15,-58.463356105663,-34.575008598612,PEATON,AUTO,,False
14056,15363,1,GRIVEO y ESTADO PLURINACIONAL DE BOLIVIA,CALLE,12,-58.500350178607,-34.582458257938,MOTO,AUTO,,False
14057,15364,1,SD,CALLE,SD,-58.5046145637485,-34.624875076969005,MOTO,AUTO,2020-07-15 15:10:00,False
14058,15365,1,SALADILLO y TANDIL,CALLE,9,-58.50887894889,-34.667291896,MOTO,AUTO,,False
14059,15366,1,EREZCANO AV. y FERRE,AVENIDA,4,-58.421905476023,-34.658710109698,MOTO,AUTO,,False
14060,15367,1,"LARRAYA y BARROS PAZOS, JOSE",CALLE,8,-58.468335618322,-34.677557673034,PEATON,MOTO,,False
14061,15368,1,NAZCA AV. y SAN MARTIN AV.,AVENIDA,15,-58.492907996304,-34.597067301924,MOTO,AUTO,,False
14062,15369,1,"BROWN, ALTE. AV. y SUAREZ",AVENIDA,4,-58.358889194603,-34.635319934704,AUTO,CAMION,,False
14063,15370,1,SANTO TOME y LOPE DE VEGA AV.,CALLE,10,-58.514814367332,-34.621847264956,MOTO,AUTO,,False
14064,15371,1,LAS HERAS GENERAL AV. 1861,AVENIDA,2,-58.392362004375,-34.591136415471,MOTO,CAMION,,False
14065,15372,1,DON PEDRO DE MENDOZA AV. 100,AVENIDA,4,-58.360821430954,-34.625267336822,MOTO,PEATON,,False
14066,15373,1,SAN JOSE DE CALASANZ y FORMOSA,CALLE,6,-58.437932191272,-34.622587625788,MOTO,PEATON,,False
14067,15374,1,LIMA 945,CALLE,1,-58.381672360946,-34.619090355122,MOTO,PEATON,,False
14068,15375,1,YERBAL y SEGUROLA AV.,CALLE,10,-58.483319645904,-34.633278314981,PEATON,AUTO,,False
14069,15376,1,ZUVIRIA y NEPPER,CALLE,7,-58.453087457345,-34.640477485871,MOTO,AUTO,,False
14070,15377,1,ARIAS y CUBA,CALLE,13,-58.471056532935,-34.541209917218,MOTO,PEATON,,False
14071,15378,1,"JUSTO, JUAN B. AV. y PUEYRREDON, HONORIO, DR. AV.",AVENIDA,15,-58.452095721214,-34.600149821397,MOTO,AUTO,,False
14072,15379,1,CABILDO AV. 3110,AVENIDA,13,-58.464767152313,-34.553531374174,MOTO,PEATON,,False
14073,15380,1,JUNIN 715,CALLE,3,-58.396899107123,-34.600790433405,PEATON,AUTO,,False
14074,15381,1,"RIVADAVIA AV. y GORDILLO, TIMOTEO",AVENIDA,9,-58.522561095544,-34.63885188144,PEATON,AUTO,,False
14075,15382,1,"BRANDSEN y CARRILLO, RAMON, DR.",CALLE,4,-58.381357559765,-34.638445015377,PEATON,AUTO,,False
14076,15383,1,MONROE 2899,CALLE,13,-58.464621704447,-34.56085949752,MOTO,AUTO,,False
14077,15384,1,BARCO CENTENERA DEL y ASAMBLEA AV.,AVENIDA,7,-58.435708810594,-34.634623258977,MOTO,AUTO,,False
14078,15385,1,SAN JUAN AV. y JUJUY AV.,AVENIDA,3,-58.402173162117,-34.623779257788,PEATON,AUTO,,False
14079,15386,1,"IRIARTE, GRAL. AV. 2221",AVENIDA,4,-58.378524051851,-34.648926019551,MOTO,CAMION,,True
14080,15387,1,OLAZABAL AV. y DONADO,AVENIDA,12,-58.47655359338,-34.571097378392,MOTO,AUTO,,False
14081,15388,2,"JUSTO, JUAN B. AV. y ALVAREZ JONTE AV.",AVENIDA,10,-58.521081012205,-34.633823090642,AUTO,PEATON,,False
14082,15389,1,DE LOS CONSTITUYENTES AV. y LA PAMPA,AVENIDA,15,-58.488792988689,-34.584818304316,MOTO,CAMION,,False
14083,15390,1,DIAZ VELEZ AV. e HIDALGO,AVENIDA,6,-58.441593766295,-34.608383077587,PEATON,MOTO,,False
14085,15392,1,CARABOBO AV. 432,AVENIDA,7,-58.454015260542,-34.631760160774,PEATON,AUTO,,False
14086,15393,1,"DE LOS CORRALES AV. y PAZ, GRAL. AV.",AVENIDA,9,-58.508775218216,-34.669777099202,AUTO,OBJETO FIJO,,False
14087,15394,1,9 DE JULIO AV. e INDEPENDENCIA AV.,AVENIDA,1,-58.381136675759,-34.617653238781,AUTO,PEATON,,False
14088,15395,1,FRAY JUSTO SANTAMARIA DE ORO y SANTA FE AV.,AVENIDA,14,-58.424380505493,-34.579291657679,PEATON,MOTO,,False
14089,15396,1,RAFAELA y MORETO,CALLE,10,-58.490296531233,-34.638692374236,MOTO,PEATON,,False
14090,15397,1,THAMES y SANTA FE AV.,AVENIDA,14,-58.42173580163,-34.581181921465,MOTO,AUTO,,False
14091,15398,1,SD,CALLE,8,-58.478558,-34.682602,MOTO,AUTO,2020-07-18 18:30:00,False
14092,15399,1,"PAZ, GRAL. AV. y SUPERI",AUTOPISTA,12,-58.486715357861,-34.5432121651,AUTO,AUTO,,False
14093,15400,1,CAPDEVILA y QUESADA,CALLE,12,-58.491034934508,-34.568826168262,PEATON,AUTO,,False
14094,15401,1,DE LOS CONSTITUYENTES AV. y LA PAMPA,AVENIDA,15,-58.488792988689,-34.584818304316,MOTO,MOTO,,False
14095,15402,1,CORDOBA AV. y AZCUENAGA,AVENIDA,2,-58.401072420614,-34.599483938502,MOTO,AUTO,,True
14096,15403,1,"ALBERDI, JUAN BAUTISTA AV. y LARRAZABAL",AVENIDA,9,-58.502202480974,-34.651331090329,PEATON,AUTO,,False
14097,15404,1,SANTO DOMINGO e IGUAZU,CALLE,4,-58.403241667308,-34.654419991042,PEATON,AUTO,,False
14098,15405,1,"ARGERICH y JUSTO, JUAN B. AV.",CALLE,11,-58.477069649658,-34.61918313855,MOTO,AUTO,,False
14099,15406,1,AGUERO y FRENCH,CALLE,2,-58.403040484721,-34.588625664405,PEATON,AUTO,,False
14100,15407,1,"AMEGHINO, FLORENTINO, DR. 1290",CALLE,9,-58.480227532541,-34.648465962583,MOTO,AUTO,,False
14101,15408,1,"HORTIGUERA y ALBERDI, JUAN BAUTISTA AV.",AVENIDA,6,-58.446532062531,-34.624722304897,MOTO,AUTO,,False
14102,15409,1,GAONA AV. y BOYACA,AVENIDA,11,-58.464466123907,-34.615761088823,PEATON,AUTO,,False
14103,15410,1,CHORROARIN AV. y DE LOS CONSTITUYENTES AV.,AVENIDA,15,-58.476205561583,-34.592585067395,CAMION,CAMION,,False
14104,15411,1,"SCHMIDL, ULRICO 6435",CALLE,9,-58.511732720764,-34.650582055393,MOTO,PEATON,,False
14105,15412,1,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 1340",AVENIDA,4,-58.426984791014,-34.647005160397,AUTO,AUTO,,False
14106,15413,1,CONGRESO AV. y ANDONAEGUI,AVENIDA,12,-58.493649607279,-34.571599898604,MOTO,AUTO,,False
14107,15414,1,"SCALABRINI ORTIZ, RAUL AV. 1383",AVENIDA,14,-58.426948852477,-34.592464565944,MOTO,PEATON,,False
14108,15415,1,DIRECTORIO AV. 1976,AVENIDA,7,-58.455121468558,-34.631927029519,MOTO,AUTO,,False
14109,15416,1,"CORRIENTES AV. y JUSTO, JUAN B. AV.",AVENIDA,15,-58.444301374112,-34.594763673349,PEATON,AUTO,,False
14110,15417,1,DE LOS CONSTITUYENTES AV. y MENDOZA,AVENIDA,12,-58.491750884491,-34.582269576027,MOTO,AUTO,,True
14111,15418,1,GAONA AV. y BOYACA,AVENIDA,11,-58.464466123907,-34.615761088823,MOTO,AUTO,,False
14112,15419,1,"DE LA TORRE, LISANDRO y ZELADA",CALLE,9,-58.511021883374,-34.653901496215,MOTO,AUTO,,False
14113,15420,1,NAZCA AV. y GAONA AV.,CALLE,SD,-58.47102695213667,-34.644668314709,MOTO,AUTO,2020-07-20 19:00:00,False
14114,15421,1,SD,AUTOPISTA,SD,-58.43103202089933,-34.635435133203,MOTO,AUTO,2020-07-20 22:00:00,True
14115,15422,1,ENTRE RIOS AV. 1492,AVENIDA,1,-58.391037089662,-34.626201951697,PEATON,AUTO,,False
14116,15423,1,CORRIENTES AV. y JUNIN,AVENIDA,3,-58.396782679965,-34.604532807459,MOTO,AUTO,,False
14117,15424,1,ALVAREZ JONTE AV. 2800,AVENIDA,11,-58.481860454769,-34.608668527066,MOTO,AUTO,,False
14118,15425,1,SANTO TOME y ARGERICH,CALLE,11,-58.488135808529,-34.605425395896,MOTO,AUTO,,False
14119,15426,1,"9 DE JULIO AV. y CALVO, CARLOS",AVENIDA,1,-58.381041666429,-34.619756510062,AUTO,CAMION,,False
14121,15428,1,PICHINCHA AV. 1903,AVENIDA,4,-58.396123353782,-34.631661243752,MOTO,AUTO,,False
14122,15429,2,ASAMBLEA AV. y SALAS,AVENIDA,7,-58.429816894403,-34.63205703985,MOTO,PEATON,,False
14123,15430,1,CUCHA CUCHA 2754,CALLE,15,-58.467454741505,-34.59986798697,MOTO,AUTO,,False
14124,15431,1,FRAY JUSTO SANTAMARIA DE ORO y BERUTI,CALLE,14,-58.423417804174,-34.578248906371,MOTO,AUTO,,False
14125,15432,1,"HERNANDEZ, JOSE y 3 DE FEBRERO",CALLE,13,-58.448815207422,-34.563078056288,AUTO,AUTO,,False
14126,15433,1,"GOYENA, PEDRO AV. y PUMACAHUA",AVENIDA,7,-58.454123474573,-34.62890104602,MOTO,AUTO,,False
14127,15434,2,CRAMER y BESARES,CALLE,12,-58.475484334342,-34.546846737582,AUTO,PEATON,,False
14128,15435,1,NECOCHEA y 20 DE SETIEMBRE,CALLE,4,-58.362453503735,-34.629458370266,MOTO,AUTO,,False
14129,15436,1,"ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",AVENIDA,4,-58.406239494636,-34.650765490775,MOTO,AUTO,,True
14131,15438,1,"CORDOBA AV. y SALGUERO, JERONIMO",AVENIDA,14,-58.418943060511,-34.597788758958,PEATON,TRANSPORTE_PUBLICO,,False
14132,15439,1,"GAVILAN y JUSTO, JUAN B. AV.",AVENIDA,11,-58.469004022453,-34.611897513522,MOTO,AUTO,,False
14133,15440,1,AMENABAR y ROOSEVELT FRANKLIN D.,CALLE,13,-58.462413277512,-34.558652688226,MOTO,AUTO,,False
14134,15441,1,"MAGARIÃ‘OS CERVANTES, A. e IRIGOYEN",CALLE,10,-58.509085011365,-34.634063766655,AUTO,PEATON,,False
14136,15443,1,"GONZALEZ, JOAQUIN V. y GONZALEZ, ELPIDIO",CALLE,11,-58.493708982127,-34.615868080566,MOTO,AUTO,,True
14137,15444,1,"PASEO COLON AV. y GARAY, JUAN DE AV.",AVENIDA,1,-58.36806351396,-34.62407085032,AUTO,AUTO,,False
14138,15445,1,CASEROS AV. y ZAVALETA,AVENIDA,4,-58.403783481933,-34.636792935457,AUTO,AUTO,,False
14139,15446,1,"ARTIGAS, JOSE GERVASIO, GRAL. 4757",CALLE,12,-58.497934634577,-34.582876993387,PEATON,AUTO,,False
14140,15447,1,"SASTRE, MARCOS y CORTINA",CALLE,10,-58.519698186092,-34.62431147134,MOTO,AUTO,,False
14141,15448,1,"FIGUEROA ALCORTA, PRES. AV. y MENDEZ, AGUSTIN",AVENIDA,14,-58.423370671544,-34.562678856054,MOTO,AUTO,,False
14142,15449,1,PASEO COLON AV. 1093,AVENIDA,1,-58.368695979727,-34.620540540025,PEATON,AUTO,,False
14143,15450,1,"FIGUEROA, D. APOLINARIO, CORONEL y OROÃ‘O, NICASIO",CALLE,6,-58.456766222303,-34.611212901078,TRANSPORTE_PUBLICO,TRANSPORTE_PUBLICO,,False
14144,15451,1,IRALA y CALIFORNIA,CALLE,4,-58.365335844551,-34.645300718874,MOTO,PEATON,,False
14145,15452,1,RIESTRA AV. y MOM,AVENIDA,7,-58.433537734894,-34.645616367337,MOTO,AUTO,,False
14146,15453,1,CORRIENTES AV. y DARWIN,AVENIDA,15,-58.445079036594,-34.594041667385,MOTO,AUTO,,False
14147,15454,1,VALLE y HORTIGUERA,CALLE,6,-58.446048285626,-34.625876123788,MOTO,PEATON,,False
14148,15455,1,ZAPATA 387,CALLE,14,-58.441420208099,-34.573031198269,AUTO,AUTO,,False
14151,15458,1,"GARCIA, JUAN AGUSTIN y CUCHA CUCHA",CALLE,15,-58.465051159463,-34.600195930662,MOTO,AUTO,,False
14152,15459,1,MENDOZA y O'HIGGINS,CALLE,13,-58.453790594328,-34.558881762848,MOTO,AUTO,,False
14153,15460,1,"HIDALGO y GALLARDO, ANGEL AV.",CALLE,15,-58.441600967713,-34.60623847069,PEATON,AUTO,,False
14154,15461,1,MATHEU y CHILE,CALLE,3,-58.400132749628,-34.617551242575,MOTO,MOTO,,False
14155,15462,1,"BEIRO, FRANCISCO AV. y QUEVEDO",AVENIDA,11,-58.519412136869,-34.610539811298,MOTO,MOTO,,False
14156,15463,1,CORDOBA AV. y CALLAO AV.,AVENIDA,2,-58.392934176571,-34.599636420664,MOTO,TRANSPORTE_PUBLICO,,False
14157,15464,1,"CERVANTES y LISTA, RAMON, CORONEL",CALLE,11,-58.52166292436,-34.612281736605,MOTO,AUTO,,False
14158,15465,1,TRIUNVIRATO AV. 3632,AVENIDA,15,-58.472634174898,-34.582263430269,TRANSPORTE_PUBLICO,MOTO,,False
14159,15466,1,"ORTIZ DE OCAMPO AV. y FIGUEROA ALCORTA, PRES. AV.",AVENIDA,14,-58.402635393006,-34.578222036141,MOTO,PEATON,,False
14160,15467,1,"SUAREZ AV. y HORNOS, GRAL.",AVENIDA,4,-58.3758447464,-34.639531970963,MOTO,AUTO,,False
14161,15468,1,SD,AVENIDA,SD,-58.3896291391235,-34.618535039349,PEATON,AUTO,2020-07-24 21:00:00,False
14162,15469,1,PUEYRREDON AV. y PARAGUAY,AVENIDA,2,-58.403413531847,-34.597538107735,MOTO,PEATON,,True
14163,15470,1,"CHIVILCOY y JUSTO, JUAN B. AV.",CALLE,10,-58.485923324549,-34.625142983995,MOTO,AUTO,,False
14164,15471,1,JUJUY AV. e INDEPENDENCIA AV.,AVENIDA,3,-58.403515619703,-34.618839160379,MOTO,AUTO,,False
14165,15472,1,"PAZ, GRAL. AV. 15718",AUTOPISTA,8,-58.482119498043,-34.688264900174,MOTO,OBJETO FIJO,,False
14166,15473,1,PERU y REPUBLICA BOLIVARIANA DE VENEZUELA,CALLE,1,-58.374647023908,-34.613815830395,AUTO,TRANSPORTE_PUBLICO,,False
14167,15474,1,INDEPENDENCIA AV. y 9 DE JULIO AV.,AVENIDA,1,-58.381136675759,-34.617653238781,MOTO,AUTO,,False
14168,15475,1,SANTA FE AV. 4934,AVENIDA,14,-58.429427630879,-34.577422558979,MOTO,AUTO,,False
14169,15476,1,ENTRE RIOS AV. 2084,AVENIDA,1,-58.390337942949,-34.632438504469,PEATON,MOTO,,False
14170,15477,1,"ACOSTA, MARIANO y ZUVIRIA",CALLE,7,-58.463603447961,-34.648789600884,AUTO,AUTO,,False
14171,15478,1,SD,AVENIDA,SD,-58.476934592581,-34.609301854142004,MOTO,OBJETO FIJO,2020-07-26 11:50:00,False
14172,15479,1,CONGRESO AV. y CAPDEVILA,AVENIDA,12,-58.490265737201,-34.5698141074,MOTO,AUTO,,False
14173,15480,1,PIEDRAS y CHILE,CALLE,1,-58.37742922313,-34.616292288378,AUTO,PEATON,,False
14174,15481,1,"BALBIN, RICARDO, DR. AV. e IBERA",AVENIDA,12,-58.474324507853,-34.558913819253,MOTO,PEATON,,False
14175,15482,1,"FLORES, VENANCIO, GRAL. y CHIVILCOY",CALLE,10,-58.482259021494,-34.63259108315,PEATON,AUTO,,False
14176,15483,1,"PAZ, GRAL. AV. y ZAPIOLA",AUTOPISTA,12,-58.480985943801,-34.540731307118,AUTO,PEATON,,False
14177,15484,1,JUJUY AV. 985,AVENIDA,3,-58.403075849129,-34.620953073579,MOTO,PEATON,,False
14178,15485,1,"URQUIZA, GRAL. y REPUBLICA BOLIVARIANA DE VENEZUELA",CALLE,3,-58.409457698842,-34.616612322443,MOTO,TRANSPORTE_PUBLICO,,False
14179,15486,1,"PERON, EVA AV. y ALBARIÃ‘O",AVENIDA,9,-58.483231469832,-34.660715937222,MOTO,AUTO,,False
14180,15487,1,CORRIENTES AV. y ECUADOR,AVENIDA,3,-58.407814673083,-34.604256699106,MOTO,AUTO,,False
14181,15488,2,"LEGUIZAMON, MARTINIANO y SAYOS",CALLE,8,-58.475413308346,-34.678489360767,MOTO,AUTO,,False
14182,15489,1,SANTA FE AV. 1543,AVENIDA,2,-58.389091777089,-34.595599696144,PEATON,TRANSPORTE_PUBLICO,,False
14183,15490,1,VERNET AV. y SENILLOSA,AVENIDA,7,-58.426935702527,-34.632608474001,MOTO,AUTO,,False
14184,15491,1,"CHILAVERT, MARTINIANO, CORONEL y GUAMINI",CALLE,8,-58.477250465363,-34.687385448499,MOTO,AUTO,,False
14185,15492,1,"BROWN, ALTE. AV. y OLAVARRIA",AVENIDA,4,-58.358395013684,-34.636145292776,MOTO,TRANSPORTE_PUBLICO,,False
14186,15493,2,LAVALLE y CORDOBA AV.,AVENIDA,14,-58.42336930425,-34.597744873389,MOTO,PEATON,,False
14187,15494,1,"CERVANTES y GONZALEZ, ELPIDIO",CALLE,10,-58.505767986604,-34.624458033638,MOTO,AUTO,,False
14188,15495,1,SAN MARTIN AV. 1550,AVENIDA,6,-58.451589424992,-34.606465808888,MOTO,AUTO,,False
14190,15497,1,"CULPINA y ALBERDI, JUAN BAUTISTA AV.",CALLE,7,-58.465791526043,-34.632497389396,MOTO,MOTO,,False
14191,15498,1,"CALVO, CARLOS 1700",CALLE,1,-58.390142519648,-34.620313320993,AUTO,AUTO,,False
14192,15499,1,CORRIENTES AV. 5899,AVENIDA,15,-58.444896314826,-34.593939131919,MOTO,AUTO,,False
14194,15501,1,VIEYTES 1528,CALLE,4,-58.376215553723,-34.650815874202,PEATON,TRANSPORTE_PUBLICO,,False
14195,15502,1,"VIAMONTE y ALEM, LEANDRO N. AV.",CALLE,1,-58.370931385629,-34.599527256602,MOTO,AUTO,,False
14196,15503,1,"SCHMIDL, ULRICO y GUAMINI",CALLE,9,-58.517605087891,-34.656218334124,AUTO,AUTO,,False
14197,15504,1,"LUPPI, ABRAHAM J. 1788",CALLE,4,-58.423989452886,-34.657027465393,MOTO,AUTO,,True
14198,15505,1,LAVALLE y PUEYRREDON AV.,AVENIDA,3,-58.405158718202,-34.603342279942,PEATON,AUTO,,False
14199,15506,1,BELGRANO AV. y ENTRE RIOS AV.,AVENIDA,3,-58.391713520434,-34.613824010185,AUTO,AUTO,,False
14200,15507,1,REMEDIOS y CORVALAN,CALLE,9,-58.490666370868,-34.653637550677,MOTO,MOTO,,False
14201,15508,1,SAN ISIDRO LABRADOR AV. y DEHEZA,AVENIDA,12,-58.474623605745,-34.541775004901,MOTO,AUTO,,False
14202,15509,1,SD,AVENIDA,SD,-58.3715505938716,-34.6547965979547,MOTO,AUTO,2020-07-29 18:15:00,False
14203,15510,2,SARMIENTO y ECUADOR,CALLE,3,-58.408741004072,-34.606680954767,MOTO,AUTO,,False
14204,15511,1,"JUSTO, JUAN B. AV. y SEGUROLA AV.",AVENIDA,10,-58.491094661859,-34.627010175647,PEATON,AUTO,,False
14205,15512,1,"SAN PEDRITO y LAFERRERE, GREGORIO DE",CALLE,7,-58.464418579731,-34.640161990032,MOTO,AUTO,,False
14206,15513,1,SAN JUAN AV. y SAAVEDRA,AVENIDA,3,-58.401286513111,-34.623667823073,MOTO,AUTO,,False
14207,15514,1,BELGRANO AV. y DEAN FUNES,AVENIDA,3,-58.407286518407,-34.614942309457,MOTO,AUTO,,False
14209,15516,2,LOPE DE VEGA AV. y LASCANO,AVENIDA,10,-58.512750205061,-34.623433348972,MOTO,PEATON,,False
14210,15517,1,9 DE JULIO AV. y SAN JUAN AV.,AVENIDA,1,-58.380998330204,-34.622149537067,MOTO,MOTO,,False
14211,15518,1,15 DE NOVIEMBRE DE 1889 y SALTA,CALLE,1,-58.382666134943,-34.630859548015,MOTO,TRANSPORTE_PUBLICO,,True
14212,15519,1,"FRENCH y SCALABRINI ORTIZ, RAUL",CALLE,14,-58.412107663432,-34.582663853569,MOTO,AUTO,,False
14213,15520,2,"ALBERDI, JUAN BAUTISTA AV. y DOLORES",AVENIDA,10,-58.475399070094,-34.635662550384,MOTO,PEATON,,False
14214,15521,1,"CORRIENTES AV. y NEWBERY, JORGE AV.",AVENIDA,15,-58.450768435285,-34.588690532901,MOTO,AUTO,,False
14216,15523,1,MORENO y MATHEU,CALLE,3,-58.400226845169,-34.613200531347,MOTO,AUTO,,False
14217,15524,1,"FERNANDEZ MORENO, BALDOMERO y SAN PEDRITO",CALLE,7,-58.463135890762,-34.641147426305,AUTO,AUTO,,False
14218,15525,1,"PAZ, GRAL. AV. y SAN MARTIN AV.",AUTOPISTA,11,-58.519117770109,-34.589282193913,MOTO,PEATON,,False
14219,15526,1,MENDEZ DE ANDES y PUJOL,CALLE,6,-58.447947153236,-34.615467237218,MOTO,AUTO,,False
14220,15527,1,"GALLARDO, ANGEL AV. y CORRIENTES AV.",AVENIDA,15,-58.432200147221,-34.602071867905,MOTO,AUTO,,False
14221,15528,1,TRIUNVIRATO AV. y JURAMENTO,AVENIDA,12,-58.481401391363,-34.577515122102,MOTO,AUTO,,False
14223,15530,1,SD,CALLE,SD,-58.4555516277848,-34.6609454570134,AUTO,PEATON,2020-07-31 10:40:00,False
14224,15531,1,VILELA y MELIAN AV.,CALLE,12,-58.4829998297,-34.550953143488,MOTO,AUTO,,False
14227,15534,1,"BASUALDO y CASCO, HORACIO, DR.",CALLE,8,-58.476629077305,-34.662025647688,MOTO,AUTO,,False
14228,15535,1,"NAZCA AV. y FLORES, VENANCIO, GRAL.",AVENIDA,7,-58.470437657073,-34.628920900893,MOTO,AUTO,,False
14229,15536,1,"NAZCA AV. y FLORES, VENANCIO, GRAL.",AVENIDA,7,-58.470437657073,-34.628920900893,MOTO,PEATON,,False
14231,15538,1,"CASTRO, EMILIO AV. y CORVALAN",AVENIDA,10,-58.501273613626,-34.645349507277,MOTO,PEATON,,False
14232,15539,1,SOLIS 1252,CALLE,1,-58.389612417887,-34.623215507823,CAMION,OBJETO FIJO,,False
14233,15540,1,"PAZ, GRAL. AV. e ITAQUI",AUTOPISTA,8,-58.477895012128,-34.691904883455,MOTO,PEATON,,False
14234,15541,1,SARMIENTO y RIOBAMBA,CALLE,3,-58.393697505946,-34.605759343705,AUTO,TRANSPORTE_PUBLICO,,False
14236,15543,1,"ALBERDI, JUAN BAUTISTA AV. y OLIDEN",AVENIDA,9,-58.504070996121,-34.653033720172,PEATON,AUTO,,False
14238,15545,1,SANABRIA y LASCANO,CALLE,10,-58.501954472666,-34.616376879932,MOTO,AUTO,,False
14239,15546,1,"COBO AV. y MORENO, JOSE MARIA AV.",AVENIDA,7,-58.431159714998,-34.641493123877,MOTO,AUTO,,False
14240,15547,1,CORRIENTES AV. y MALABIA,AVENIDA,15,-58.439765195935,-34.59897414753,TRANSPORTE_PUBLICO,TRANSPORTE_PUBLICO,,False
14241,15548,1,ZAÃ‘ARTU y BARCO CENTENERA DEL,CALLE,7,-58.432498270704,-34.639547747916,MOTO,AUTO,,False
14242,15549,1,NAZCA AV. 242,AVENIDA,7,-58.470702425424,-34.628848259047,MOTO,AUTO,,False
14243,15550,1,SERRANO y MURILLO,CALLE,15,-58.445707848361,-34.598886344783,MOTO,AUTO,,False
14244,15551,1,PAVON y SARANDI,CALLE,3,-58.393312020113,-34.626568822423,AUTO,TRANSPORTE_PUBLICO,,False
14245,15552,1,THAMES y PARAGUAY,CALLE,14,-58.425179696658,-34.583945209039,AUTO,AUTO,,False
14246,15553,1,SARMIENTO AV. y CASARES AV.,AVENIDA,14,-58.409458451651,-34.569008891598,PEATON,AUTO,,False
14247,15554,3,"JUSTO, JUAN B. AV. y PUEYRREDON, HONORIO, DR. AV.",AVENIDA,15,-58.452095721214,-34.600149821397,AUTO,AUTO,,False
14248,15555,1,"OCHOA, ENRIQUE y CABRED, DOMINGO, DR.",CALLE,4,-58.4122855607,-34.656131304039,PEATON,AUTO,,False
14249,15556,1,CAMPICHUELO y DIAZ VELEZ AV.,AVENIDA,6,-58.436216002993,-34.608640964342,MOTO,AUTO,,False
14250,15557,1,REMEDIOS 3748,CALLE,9,-58.476336233195,-34.641461047768,CAMION,AUTO,,False
14251,15558,1,9 DE JULIO AV. y CORRIENTES AV.,AVENIDA,1,-58.382209281858,-34.60373898087,MOTO,AUTO,,False
14252,15559,1,RIVADAVIA AV. y CUENCA,AVENIDA,7,-58.473483531217,-34.6317907853,MOTO,AUTO,,False
14253,15560,1,"FREIRE, RAMON, CAP. GRAL. y ELCANO AV.",AVENIDA,13,-58.458801149804,-34.572008737657,MOTO,MOTO,,False
14254,15561,2,SD,CALLE,SD,-58.424995316008,-34.599525734879,MOTO,PEATON,2020-08-04 09:15:00,False
14255,15562,1,"ENTRE RIOS AV. y GARAY, JUAN DE AV.",AVENIDA,3,-58.391189482212,-34.627042732101,MOTO,AUTO,,False
14256,15563,1,ESTRADA y DOBLAS,CALLE,7,-58.428713839621,-34.630833972977,MOTO,AUTO,,False
14257,15564,1,SAN JUAN AV. y COLOMBRES,AVENIDA,5,-58.417683764297,-34.625662755647,MOTO,PEATON,,False
14258,15565,1,ARENALES y LAPRIDA,CALLE,2,-58.405101887881,-34.591775661997,MOTO,AUTO,,False
14259,15566,2,"PAZ, GRAL. AV. 9226",AUTOPISTA,10,-58.529736250277,-34.624814792318,MOTO,PEATON,,False
14260,15567,1,CONGRESO AV. y LUGONES,AVENIDA,12,-58.483724309481,-34.566356361585,PEATON,MOTO,,False
14261,15568,1,SD,AVENIDA,SD,-58.4767534615665,-34.555520297349005,PEATON,AUTO,2020-08-04 13:11:00,False
14262,15569,1,VUELTA DE OBLIGADO y BESARES,CALLE,13,-58.469782613652,-34.544684233113,MOTO,AUTO,,False
14263,15570,1,DE LOS INCAS AV. y GAMARRA,AVENIDA,15,-58.476651279452,-34.583038091433,PEATON,MOTO,,False
14264,15571,1,"JOVELLANOS, GASPAR M. DE y CALIFORNIA",CALLE,4,-58.370846076583,-34.646162069606,AUTO,AUTO,,False
14265,15572,1,ESTADOS UNIDOS 4140,CALLE,5,-58.423992777974,-34.623387189123,MOTO,AUTO,,False
14267,15574,1,"SAN JUAN BAUTISTA DE LA SALLE AV. y GARZON, EUGENIO, GRAL. AV.",AVENIDA,9,-58.487160896786,-34.652538127767,MOTO,PEATON,,False
